algorithm 3
Times	23488646	239678	247077
Times	3849590	172999	228397
Times	1028946	171359	227677
Times	1022468	172115	227237
Times	1136784	188639	235637
Times	1024545	170877	227998
Times	1010587	171158	229115
Times	1025506	179398	227676
Times	991546	171038	237597
Times	1008107	172800	235397
Times	1127942	173078	244716
Times	1165784	173238	232516
Times	1114142	173598	230636
cov: 0.005792032885780361	mean: 4318.0	iteration: 12
algorithm 3
Times	22511340	234079	250397
Times	4199227	174957	225996
Times	1067427	171959	225836
Times	1005466	172196	225478
Times	1010987	181273	241557
Times	1018468	171280	234396
Times	1008987	179398	224357
Times	1002347	171115	224436
Times	1018264	170597	224676
Times	1048907	171678	227397
Times	1096985	174556	232596
Times	1126186	173797	236477
Times	1108185	170398	237236
cov: 0.010943515277091993	mean: 4304.2	iteration: 12
algorithm 3
Times	23452807	242794	258757
Times	4114066	175597	234197
Times	1125023	173639	234598
Times	1033184	173519	231837
Times	1061545	180554	235996
Times	1096863	181399	232717
Times	1039547	180357	233358
Times	1079666	171877	232156
Times	1078026	171518	240757
Times	1104466	172876	234796
Times	1176985	185916	237438
Times	1235983	173479	238637
Times	1231907	172317	236198
Times	5720406	170798	234517
Times	5604963	171599	244716
Times	1279223	172157	244517
cov: 0.005734214846992323	mean: 4300.8	iteration: 15
algorithm 3
Times	24820830	240157	280716
Times	3687549	174960	225638
Times	1090624	176600	234677
Times	1014587	173996	225357
Times	1082624	197077	240237
Times	1025386	173038	226638
Times	943828	172359	224998
Times	998987	171918	236197
Times	1003547	172558	227356
Times	1023468	174115	228237
Times	1246623	192756	238357
Times	1301702	182956	241638
Times	1303303	179997	240357
Times	6032559	176436	227436
Times	5739682	171677	226836
Times	1210706	178917	241117
Times	1217063	180637	245398
Times	1216024	181836	237237
Times	1339699	189236	234156
Times	1355260	192955	234036
Times	1335661	211878	238757
Times	1199982	186599	248277
Times	1403384	187357	237597
Times	1338984	183838	240878
Times	1378461	188436	239556
Times	1231544	199836	262556
Times	1186822	186675	234837
Times	1146945	203399	242996
Times	1313905	189636	276476
Times	1211505	192120	241316
cov: 0.023811261320665477	mean: 4449.0	iteration: 15
