algorithm 1
Times	48644992	72638	157038
Times	18024280	59717	109359
Times	13509657	69159	56478
Times	8799841	61518	68480
Times	3988304	61478	57877
Times	4019868	58199	54838
Times	4020147	56358	53799
Times	4022105	54520	53120
Times	4012627	54480	53880
Times	4015305	56799	55159
Times	4050508	54519	55158
Times	4072025	55399	53360
Times	4038025	53880	52639
Times	4039386	53000	53200
Times	4012148	52640	62000
Times	4031588	56279	65919
Times	4041306	53919	53959
Times	4032711	62319	53560
Times	4034866	54119	53879
Times	4042264	54038	55760
Times	4039626	53118	54120
Times	4014868	55201	55880
Times	4061384	56079	57718
Times	4056265	54559	52799
Times	4042302	54639	55278
cov: 0.019845674174245195	mean: 1367.2	iteration: 24
algorithm 1
Times	48624992	75599	158638
Times	17907159	60278	98838
Times	13561902	58880	57119
Times	5228050	56879	54640
Times	4036948	61759	56000
Times	4014346	73799	67358
Times	4043188	57239	56638
Times	4005749	63359	53079
Times	4004548	54920	52360
Times	4019870	65760	55799
Times	4072544	55239	56520
Times	4080146	58040	52959
Times	4019348	54119	51719
Times	4012108	53599	52279
Times	4032586	52879	52720
Times	4015666	56640	56920
Times	4034786	54080	53879
Times	4047426	54320	54078
Times	4031666	53880	53638
Times	4092307	59440	64918
Times	4061348	53440	54518
Times	4007946	54480	54599
Times	4067025	56160	64918
Times	4054189	55040	61319
Times	4115663	56520	70039
Times	4113583	57798	62320
Times	4070668	62399	61639
Times	4055067	53999	56520
Times	4045746	56680	59400
Times	4009704	57119	63679
cov: 0.02645118943135834	mean: 1356.0	iteration: 16
algorithm 1
Times	49658058	81639	177318
Times	17729526	58199	99439
Times	13507379	58798	57559
Times	5196450	59595	53520
Times	3991466	65080	55440
Times	4016065	61038	63918
Times	4059307	55998	57759
Times	4025504	54399	53399
Times	4031067	62638	52759
Times	4003266	60160	57920
Times	4070266	61560	62518
Times	4107824	56119	65959
Times	4043545	54839	61159
Times	4011867	52840	51879
Times	4032107	52398	52240
Times	4071589	56920	61040
Times	4071787	55240	69640
Times	4072547	55919	61279
Times	4093747	56918	61159
Times	4121545	54400	65398
cov: 0.019363138372120923	mean: 1396.6	iteration: 19
algorithm 1
Times	49415982	90479	168478
Times	17713284	59478	97279
Times	13502260	59400	58439
Times	5206729	56438	54160
Times	4023909	64279	57358
Times	4012627	60160	69118
Times	4040987	64319	57560
Times	3995948	56000	54359
Times	3993026	56080	54198
Times	4022709	58120	71519
Times	4045024	60556	59640
Times	4057947	57640	64680
Times	4048224	53200	51759
Times	4026226	53039	52038
Times	4004826	52960	51239
Times	4052626	56640	58120
Times	4029467	54159	51799
Times	4052266	54160	52519
Times	4049707	62239	53160
Times	4043346	54200	52560
Times	4035667	52999	52279
Times	4029665	63519	53280
Times	4035743	56358	53479
Times	4010708	54399	52679
Times	4061906	53959	51719
Times	4065946	54879	52839
Times	4015306	55199	54919
cov: 0.016632465035206462	mean: 1373.0	iteration: 26
