algorithm 1
Times	42547015	1548701	189996
Times	12352150	1147828	81599
Times	4651937	1113027	61799
Times	4183301	1105945	52000
Times	4194863	1149266	52119
Times	4407057	1137422	60280
Times	2081451	1186304	79438
Times	1668337	1126621	98239
Times	1596257	1040185	47760
Times	1575219	1038385	48920
Times	1581338	1130900	58600
Times	1571938	1029345	48398
Times	1590618	1073948	69200
Times	1614979	1064344	49959
Times	1617017	820192	51120
Times	1583458	774270	50040
Times	1562618	827949	54800
Times	1573582	840909	54760
Times	1716257	680710	76560
Times	1578498	741914	50199
Times	1589176	687269	49199
Times	1581380	680393	47359
Times	1575095	708394	51039
Times	1578299	716791	51759
Times	1566339	693874	51639
Times	1643456	681069	57119
Times	1629139	677634	51119
Times	1553179	688430	48719
Times	1579538	680669	52400
cov: 0.009680085004237922	mean: 855.0	iteration: 28
algorithm 1
Times	42112500	1116553	169718
Times	12908944	1135830	112679
Times	8284845	1147460	104359
Times	4458778	1150508	79959
Times	4172940	1120224	86960
Times	4256581	1105703	54519
Times	1969893	1077179	57918
Times	1570938	1032791	57679
Times	1592020	1016982	48759
Times	1576099	999703	49521
Times	1594379	1012980	51238
Times	1573779	994665	49279
Times	1615696	1094221	59999
Times	1605857	1033263	63720
Times	1611456	862590	79078
Times	1574419	759626	50599
Times	1566779	763348	56279
Times	1609217	765140	48959
Times	1581417	781584	50040
Times	1596377	773947	51199
cov: 0.011372817510131736	mean: 960.4	iteration: 19
algorithm 1
Times	48420254	1121544	147638
Times	12841104	1132862	124399
Times	6564550	1142945	106478
Times	4177304	1096388	53478
Times	4087064	1076024	49839
Times	4278941	1176704	74959
Times	2039054	1064949	72199
Times	1642897	1079273	68438
Times	1590257	1043383	82400
Times	1589937	1011904	72159
Times	1628579	1022504	80519
Times	1604616	1017586	79919
Times	1610497	1026064	61158
cov: 0.011855245554011674	mean: 1279.8	iteration: 12
algorithm 1
Times	41468188	1127826	163639
Times	12766023	1152269	112238
Times	6696306	1149627	131519
Times	4676575	1142347	74240
Times	4327941	1100383	49760
Times	4452419	1238949	94679
Times	2573525	1148710	65600
Times	2000491	1074741	70319
Times	2536326	1052823	56719
Times	1788096	1017905	48560
Times	1811015	1018944	73800
Times	1783817	1045231	50600
Times	1808535	1048388	67439
cov: 0.01637215444379287	mean: 1295.4	iteration: 12
