algorithm 3
Times	10753610	22994952	301077
Times	6220912	11800150	261397
Times	745709	8611767	266516
Times	613872	8646279	289038
Times	678991	8778202	264917
Times	650031	8657126	278837
Times	652593	8583835	276956
Times	663190	8687134	271036
Times	647551	8840087	274716
Times	812510	8869642	290397
Times	723150	8793855	280037
Times	713270	8283894	301116
Times	638751	7612416	276955
Times	657031	7771982	288596
Times	659792	7768869	282836
Times	660631	7724689	295315
Times	648471	7732817	298437
cov: 0.008496642426168823	mean: 964.8	iteration: 16
algorithm 3
Times	11179364	23775960	286915
Times	6899226	11745894	303035
Times	631912	8708285	265515
Times	597074	8563210	287596
Times	670029	8585852	262557
Times	612231	8639318	272116
Times	664111	8601250	271597
Times	671510	8683116	283557
Times	622711	8746644	323075
Times	605473	8862437	288757
Times	818268	8833038	265437
Times	740830	8248046	281716
Times	597112	7630418	271757
Times	1966092	7680219	280317
Times	1971412	7744970	280636
Times	656991	7611819	273076
Times	615391	7629412	275596
cov: 0.007351748839848635	mean: 957.0	iteration: 16
algorithm 3
Times	11008927	23810605	287076
Times	6366033	12080668	308516
Times	872867	8816075	275515
Times	625871	8683643	335517
Times	743391	8959195	333915
Times	755271	8887927	310035
Times	699750	8847192	307235
Times	668870	9056272	342516
Times	674710	9245188	343118
Times	701391	10403702	358914
Times	725191	10018334	343796
Times	748787	8456362	308035
Times	645871	7660415	290875
Times	649671	7728669	310675
Times	656111	7888311	388434
Times	656590	7797847	383595
Times	659231	7776012	305075
cov: 0.010995961124646047	mean: 971.0	iteration: 16
algorithm 3
Times	10813449	23543755	284397
Times	6351473	12224554	308716
Times	699591	9018810	279317
Times	639630	9006581	330754
Times	727710	8967969	300916
Times	716551	9029126	304196
Times	690070	9094795	334115
Times	702270	9179919	296836
Times	653352	9417664	290837
Times	664111	9525458	489113
Times	661871	9358308	321875
Times	909468	8567242	308237
Times	649151	7673532	277356
Times	656271	7737895	281516
Times	655512	7681207	276596
Times	661151	7675451	284115
Times	654311	7668263	280156
cov: 0.0037964985485759877	mean: 960.6	iteration: 16
