algorithm 3
Times	22659256	258595	373156
Times	3818667	189079	235517
Times	1010703	186839	242838
Times	989550	188638	244076
Times	1021506	193354	238077
Times	1023029	187278	234198
Times	1011068	189598	233877
Times	987386	186597	234037
Times	1011826	187397	233957
Times	1026188	197278	250916
Times	1398341	201638	254916
Times	1540258	198317	262277
Times	1272742	208321	265037
Times	5781681	187715	232555
Times	1788297	185635	239878
Times	1098988	198277	263117
Times	1330102	218437	246076
Times	1229262	213197	271157
Times	1020627	219277	240757
Times	1023306	209516	240797
Times	1104705	215797	242636
cov: 0.018551042022001116	mean: 5380.2	iteration: 20
algorithm 3
Times	24029037	285157	271836
Times	3845866	190836	239477
Times	1012464	188320	237556
Times	991663	186999	236916
Times	1006027	202077	242037
Times	1004626	185077	246718
Times	1009747	185477	245316
Times	1002466	195239	237237
Times	998624	185837	237157
Times	1070945	196799	246357
Times	1179024	197237	296156
Times	1369699	198558	249997
Times	1093384	203913	236797
Times	5743162	186076	247837
Times	5623325	185316	239517
Times	1144585	192838	246236
Times	1109467	221955	248556
Times	1103984	198360	254795
Times	1054065	206197	297996
Times	1234941	199475	252037
Times	1017227	214277	242117
Times	1121944	212558	247356
Times	1030868	197159	260637
Times	1097026	194513	252716
Times	1043586	206077	256676
Times	1107626	209158	237836
Times	1142745	200757	258037
Times	1112585	200759	242557
Times	1001588	202118	245717
cov: 0.018238645470977675	mean: 5093.4	iteration: 28
algorithm 3
Times	23466405	270276	269876
Times	4645857	192321	238157
Times	1074667	186799	227237
Times	1022071	185596	237877
Times	1073628	195956	244118
Times	1035946	184397	236117
Times	997987	193079	228117
Times	1065184	184398	225596
Times	996307	186998	229917
Times	1041786	186317	229916
Times	1251622	200356	234918
Times	1353662	204200	239158
Times	1333662	193119	227797
Times	5888720	190997	228116
Times	5777844	185080	229478
Times	1161466	185715	227836
Times	1336540	211994	231716
Times	1147067	191756	229558
Times	1250622	191999	229877
Times	1110785	197797	227637
Times	1209421	208161	237476
Times	1224064	205039	230678
Times	1174423	192557	231037
Times	1200422	191115	230236
Times	1185864	192319	238676
Times	1148745	194639	228237
Times	1225343	193918	236039
cov: 0.00718784112395577	mean: 4821.8	iteration: 26
algorithm 3
Times	23528043	276398	260917
Times	4299183	189356	225477
Times	1023989	185837	235558
Times	989152	194198	225437
Times	1071747	643549	242077
Times	997827	185596	235878
Times	983506	198439	227317
Times	997787	185956	226038
Times	986745	193918	226317
Times	1003826	195917	244117
Times	1160425	196117	251517
Times	1634295	238637	269956
Times	1351943	193919	234595
Times	5988320	200599	244958
Times	4843214	183595	239918
Times	1321303	193518	227637
Times	1453664	225400	235516
Times	1586820	220997	240516
Times	1226025	194437	256036
Times	1159983	193274	228477
Times	1519900	276916	259276
Times	2428848	259676	301915
Times	2086692	257079	326277
Times	1889895	239637	323396
Times	1541698	205399	251836
Times	1292541	196440	240916
Times	1392582	200479	238998
Times	1157786	194036	231198
Times	1287182	197035	229956
Times	1585418	212397	237476
cov: 0.0221522033028701	mean: 4966.2	iteration: 28
