algorithm 1
Times	5627966	56760	108800
Times	6680071	46078	95679
Times	2767604	51120	84400
Times	2341571	43959	74238
Times	2276129	46839	62320
Times	883388	41640	57360
Times	697634	42599	57359
Times	689593	42119	57158
Times	681672	42480	57080
Times	687270	43640	57399
Times	736469	50318	60798
Times	616873	54958	59160
Times	553114	43880	57520
Times	580433	46960	60879
Times	623592	43320	59199
Times	475753	46319	57359
Times	491392	44679	57559
Times	505471	43520	58080
Times	478635	44518	58079
Times	497315	45000	58360
Times	479435	47279	57959
Times	488112	52999	56959
Times	240799	43120	50318
Times	156000	45319	55119
Times	172115	43720	57760
Times	169479	42920	51439
Times	157877	42558	51639
Times	166598	44238	63159
Times	159038	43160	51120
cov: 0.015395324305603506	mean: 1443.4	iteration: 28
algorithm 1
Times	5831362	55680	108718
Times	6321354	48400	92039
Times	3598190	45277	72960
Times	2440285	55880	68680
Times	2258369	46039	57039
Times	940268	42000	52159
Times	687911	42399	51999
Times	690793	45958	54758
Times	690069	42440	51920
Times	705068	42480	52640
Times	792587	52000	58679
Times	657950	44238	54199
Times	568753	43920	53319
Times	594194	56800	60920
Times	570631	44639	56479
Times	486795	43040	53917
Times	484554	43359	64280
Times	529555	48800	80519
Times	483516	44479	56319
Times	517872	43639	56879
Times	265194	43359	47519
Times	160358	43000	46639
Times	157680	42997	47199
cov: 0.013975343831012958	mean: 1449.4	iteration: 22
algorithm 1
Times	5848682	59238	117198
Times	4501742	55000	107439
Times	3984829	44920	78678
Times	3183356	44479	75159
Times	4223104	44880	64439
Times	913106	42280	51679
Times	700631	42360	51839
Times	687951	42918	51479
Times	695751	42758	51560
Times	712710	45198	54119
Times	728912	48080	55359
Times	631714	46399	53559
Times	598273	46240	53920
Times	625070	50800	55720
Times	615551	47520	54239
Times	480632	44519	54840
Times	468833	43520	52680
Times	500552	44359	54039
Times	485235	44280	55119
Times	504954	44080	58400
cov: 0.008749626973915728	mean: 1471.2	iteration: 19
algorithm 1
Times	5740162	57480	114317
Times	4131547	53920	84519
Times	3561555	45479	70438
Times	2777402	43799	68119
Times	2228850	48680	58238
Times	866669	42519	52199
Times	677390	42760	51759
Times	682231	42198	52479
Times	688432	42280	52320
Times	677989	42639	51680
Times	777630	54558	79239
Times	616273	44999	53239
Times	554551	44079	52879
Times	591311	45959	55119
Times	482274	43640	53720
Times	470634	44039	51879
Times	484833	43640	60280
Times	501193	45199	53680
Times	467273	43200	51599
cov: 0.017240008715718586	mean: 1464.2	iteration: 18
