algorithm 1
Times	472121790	134599	203197
Times	194083265	134559	177078
Times	200740249	104519	148117
Times	199121996	106514	158079
Times	204976555	104479	144997
Times	193358312	102278	163677
Times	193180194	110438	148158
Times	194355982	105480	226438
Times	194564495	110038	138878
Times	195049812	93040	178878
Times	201918474	82080	821229
Times	198453723	79398	146599
Times	198265883	79999	142239
Times	198252243	86440	145557
Times	194510499	79200	144038
Times	193399355	80840	153198
Times	193508350	79000	174517
Times	193119672	78239	137000
Times	192952798	82519	136319
Times	193039116	78040	137198
Times	192931278	87157	137237
Times	193284194	78119	133198
Times	192860116	78640	134878
Times	193009036	77718	133678
Times	193002314	80319	195998
Times	193010195	77598	148518
cov: 0.01392913194463962	mean: 1045.8	iteration: 25
algorithm 1
Times	473232377	128799	272116
Times	198086370	116236	153598
Times	198160288	106399	153880
Times	197687773	105157	150559
Times	196841064	101520	140839
Times	192924598	101519	137999
Times	192930757	107038	172078
Times	193603749	104200	164478
Times	194942251	115277	185116
Times	195232286	82998	143079
Times	192888597	78959	159398
Times	192878478	79277	142557
Times	192819838	87360	139639
Times	192947922	78398	142398
Times	192852719	79841	168597
Times	192759642	79757	152797
Times	192846479	78080	139519
Times	193008839	77398	135758
cov: 0.01369151957882448	mean: 1048.8	iteration: 17
algorithm 1
Times	473217800	132398	182159
Times	193495103	111638	240477
Times	193055229	101118	149961
Times	193139066	102841	138757
Times	193376062	100000	142758
Times	193207945	97920	143718
Times	193083267	101238	137960
Times	193926656	102598	144798
Times	194319571	109518	157917
Times	197197894	94880	184477
Times	194863205	78719	148357
Times	192920508	77799	135279
Times	192812711	79598	147358
Times	192768751	80040	147959
Times	192739512	78239	139399
cov: 0.011833616903173513	mean: 1051.4	iteration: 14
algorithm 1
Times	470476160	132758	192636
Times	194070435	115839	151919
Times	193245721	104597	138920
Times	193248003	104638	134277
Times	193439965	102997	135518
Times	194131193	102756	133759
Times	193729999	108877	143879
Times	195585373	111039	186038
Times	195849374	89439	148278
Times	193341524	76758	139717
Times	193128887	85118	132918
Times	193209007	77358	139237
Times	193303037	79560	144557
Times	193213605	77477	142158
Times	193422561	113759	144998
Times	193208450	77840	145399
Times	193266126	77878	141998
Times	193290563	77239	139558
Times	193290364	77119	137838
Times	193469602	79119	146599
cov: 0.010051995001140275	mean: 1037.2	iteration: 19
