algorithm 1
Times	50877555	147397	165440
Times	15392875	108158	114880
Times	9853907	107277	117079
Times	9224634	103919	116039
Times	4379300	106517	120639
Times	4469780	115998	141997
Times	4399582	121239	123120
Times	4329662	105118	109440
Times	4407458	141997	113038
Times	4392260	112959	111917
Times	4425822	105800	116399
Times	4412300	109079	107678
Times	4982454	108239	128878
Times	4373540	105480	94038
Times	4353943	109158	105999
cov: 0.016658032055512802	mean: 1433.6	iteration: 14
algorithm 1
Times	52100980	122399	181358
Times	15299075	102159	107598
Times	9267757	103320	106959
Times	11407685	107238	118638
Times	4572419	101759	109478
Times	4374699	109437	114197
Times	4601861	107998	131439
Times	4429142	107638	110599
Times	4367981	106597	112236
Times	4310184	100958	106319
Times	4357741	105680	126318
Times	4319820	103919	95798
Times	4397502	105318	102759
Times	4494020	104238	100038
cov: 0.017889255287473867	mean: 1386.6	iteration: 13
algorithm 1
Times	51260073	119360	166398
Times	17125132	108080	113479
Times	9226232	106597	106478
Times	9286312	107840	124918
Times	4530898	104839	117999
Times	4427301	109797	124158
Times	4404058	106918	115759
Times	4356142	113638	107276
Times	4356543	104839	113880
Times	4468103	105396	114638
Times	4504138	105157	133199
Times	4416901	105518	107279
Times	4508500	117078	113357
Times	4403141	105838	95438
Times	4395502	111159	96399
Times	4422380	104919	101558
Times	4466901	123078	108040
Times	4324022	101160	103319
Times	4350463	89998	90439
Times	4321902	88436	89678
Times	4322179	88200	90720
Times	4354182	88078	90798
Times	4314222	87040	89639
cov: 0.011897681886034905	mean: 1177.6	iteration: 22
algorithm 1
Times	51423110	123318	167117
Times	16557296	112956	115000
Times	9384033	113400	125119
Times	8598685	105921	107518
Times	4460099	106399	117679
Times	4321064	112199	113160
Times	4376181	109158	110960
Times	4458660	108837	115559
Times	4423698	107199	124040
Times	4373622	146358	118679
Times	4396981	107678	122079
Times	4435982	105078	99000
Times	4462819	113638	98119
Times	4379699	105480	96918
Times	4455301	110718	128359
Times	4431421	126157	111756
Times	4892451	105599	101198
Times	4426020	98158	99798
Times	4314621	94918	89679
Times	4328499	87959	90718
Times	4317265	87436	88639
Times	4342741	89318	88039
Times	4369060	88438	96839
Times	4374740	89239	89558
cov: 0.009154806253147966	mean: 1179.0	iteration: 23
