algorithm 3
Times	2959159	269878	274996
Times	632992	208517	235116
Times	574553	202756	219357
Times	560512	212036	233798
Times	529353	194998	215318
Times	526632	203917	230597
Times	533313	198199	220796
Times	556231	200397	238636
Times	527393	208957	222558
Times	525956	203677	227277
Times	529633	199435	218557
Times	565713	204516	217957
Times	565672	198237	213637
Times	571472	206837	215197
cov: 0.017780045832016828	mean: 5786.4	iteration: 13
algorithm 3
Times	5356807	257196	240757
Times	698150	209554	237997
Times	625791	233357	242556
Times	555072	229797	252077
Times	527872	199676	233998
Times	609750	206237	218316
Times	591432	209639	224436
Times	537113	201316	225355
Times	702429	218318	236436
Times	590672	209515	222436
Times	547913	207117	209877
Times	552272	251397	214077
Times	617871	214276	215117
Times	545313	212237	211238
Times	533354	218278	232637
Times	516154	199036	214317
Times	516513	211637	215557
Times	507793	209157	218797
Times	505352	200155	206158
Times	507035	199115	217877
Times	506074	198957	214117
Times	627352	209118	211836
Times	615471	230596	225676
Times	544392	205158	232238
Times	570072	208278	218797
Times	541312	226117	218677
Times	540793	210036	227837
Times	590991	275196	230037
Times	525874	212198	209116
Times	540871	206315	206278
cov: 0.02981815810026738	mean: 5822.8	iteration: 19
algorithm 3
Times	2839200	259837	262877
Times	589672	207398	217038
Times	800589	223036	223676
Times	559752	212198	242318
Times	536592	206396	218357
Times	539991	207238	215838
Times	575711	211516	231197
Times	530072	211117	230597
Times	518674	198719	210518
Times	529632	197917	209718
Times	640070	265431	227637
Times	542393	207116	215916
Times	654990	201997	222277
Times	541432	201358	211998
Times	538514	199998	210438
Times	526193	203996	212798
cov: 0.013600588961233964	mean: 5796.6	iteration: 15
algorithm 3
Times	2881482	279239	240836
Times	645591	222478	214557
Times	600912	211117	205996
Times	701991	232558	283437
Times	536472	198558	211957
Times	520193	202516	216397
Times	525074	197357	205918
Times	563352	206759	276074
Times	526393	196797	204798
Times	588232	204636	213555
Times	525832	199917	213317
Times	533672	205115	208678
Times	561993	199838	207039
cov: 0.017587349637267314	mean: 5749.6	iteration: 12
