algorithm 1
Times	4788055	768950	113919
Times	3484631	895508	113678
Times	2709523	781673	94079
Times	681951	757828	63878
Times	534233	749153	75799
Times	558074	716106	53999
Times	547393	756472	57999
Times	461034	739745	50640
Times	439673	716792	50398
Times	442474	815106	64478
Times	482954	648195	61799
Times	486352	682111	63760
Times	516233	636552	48319
Times	479714	621148	46079
Times	458916	614753	45479
Times	528633	644270	51680
Times	383115	675953	53959
Times	381634	630072	46560
Times	358875	641313	47800
Times	359554	661630	51560
Times	385995	641749	52559
Times	372035	586910	67038
Times	359795	490513	111119
Times	178198	469435	40840
Times	126558	475473	43079
Times	140397	480555	47599
Times	138319	473551	47880
cov: 0.017271839106086827	mean: 955.4	iteration: 26
algorithm 1
Times	4494699	767747	106480
Times	3017157	812912	69959
Times	2657524	785549	102477
Times	670112	779313	64239
Times	492674	767310	59999
Times	569710	750592	58518
Times	505393	743785	54679
Times	473474	721751	49399
Times	441115	741670	50559
Times	460195	774867	67279
Times	496034	672826	59279
Times	473353	662554	45959
Times	441753	643312	45280
Times	450595	643193	46319
Times	443354	638112	45599
Times	506672	678069	53680
Times	451395	675587	57039
Times	371074	655673	46079
Times	372434	648271	45480
Times	359636	690151	50640
Times	396755	669511	51479
Times	390515	663904	59319
Times	357275	644310	62200
Times	393995	703911	138039
Times	230556	499672	42480
Times	158836	502632	40080
Times	122958	506834	41079
Times	123758	503833	40479
Times	125598	491033	42719
cov: 0.01182641639282116	mean: 1001.2	iteration: 28
algorithm 1
Times	4524739	767833	109998
Times	2709161	786911	70639
Times	3512110	970104	100519
Times	697191	765872	64240
Times	509753	751830	61119
Times	538752	718986	50519
Times	494873	752348	57919
Times	483754	761236	71919
Times	445435	826195	58719
Times	437074	754830	61359
Times	475553	1385062	60559
Times	498073	692469	85679
Times	468153	655792	45039
Times	462074	663827	44760
Times	462154	658111	45040
Times	518553	695911	53960
Times	457992	687913	54399
Times	383275	652313	65560
Times	378114	659676	51959
Times	362316	691110	64720
Times	404914	681150	66119
Times	389515	664748	52760
Times	386354	677552	136477
cov: 0.018868931374962625	mean: 1349.4	iteration: 22
algorithm 1
Times	4560097	790946	123238
Times	3266716	803911	70639
Times	2690523	777661	98039
Times	716952	785113	66840
Times	507833	777026	56279
Times	539274	726993	50718
Times	501913	753467	53038
Times	464714	747069	50559
Times	456912	745713	50400
Times	443755	756630	74520
Times	500433	723511	54839
Times	515033	674992	52359
Times	444953	636989	45599
Times	454633	624232	46159
Times	452313	625192	45999
Times	533874	655834	51120
Times	435915	672709	54158
Times	355995	640476	45599
Times	406474	719430	75999
Times	377675	687750	54320
Times	423037	662988	61319
Times	400953	680673	173077
Times	180958	648629	40000
Times	135318	535151	43679
Times	120038	478756	41279
Times	134038	482552	41599
Times	128320	491634	40839
Times	125038	493436	40799
Times	123798	487631	41799
cov: 0.012508982978654501	mean: 973.2	iteration: 28
