algorithm 1
Times	23790279	1198625	120159
Times	10073746	1192621	82078
Times	4345141	1147228	93438
Times	2037813	1185863	111040
Times	2101012	1138662	132558
Times	1236786	1112025	67239
Times	1204823	1157622	64558
Times	1211264	1102945	64880
Times	1220304	1058106	75040
Times	1049385	1000186	54280
Times	1029587	1015387	54280
Times	1035265	1031062	64238
Times	1089385	1055783	64439
Times	1048387	1040663	74840
Times	677551	804189	59838
Times	549831	791068	55679
Times	550472	770391	55359
Times	556472	763825	56159
Times	553393	765192	54839
Times	544472	785512	56400
cov: 0.015873579387265545	mean: 968.2	iteration: 19
algorithm 1
Times	25879127	1172024	127160
Times	10043984	1176462	88238
Times	4595738	1139381	93640
Times	2086251	1128535	99119
Times	1322140	1138226	163476
Times	1201264	1128103	71360
Times	1242662	1111306	73798
Times	1064944	1012706	58119
Times	1036468	1016188	55200
Times	1036826	1008864	55480
Times	1025625	1050345	55280
Times	1031942	1063827	66880
Times	1089146	1081385	64679
Times	1018666	1026223	55999
Times	1069147	950424	62199
Times	583391	823347	57959
Times	562510	777546	70678
Times	566511	777270	78638
Times	569433	772034	69680
Times	547871	784868	72920
Times	564873	811797	108319
Times	557033	831505	73520
Times	564513	804190	84199
Times	570152	777512	75799
Times	544834	785553	56840
Times	596553	797030	75679
Times	552993	777069	76598
cov: 0.015473304345085656	mean: 984.8	iteration: 26
algorithm 1
Times	23637757	1174664	123838
Times	10428700	1147621	81838
Times	4323661	1106065	90559
Times	2036331	1103463	82758
Times	1475739	1158298	104517
Times	1171864	1091867	69478
Times	1207785	1486615	73879
Times	1113386	996944	57039
Times	1010985	966431	54719
Times	1004747	979107	61799
Times	1011346	1001385	54279
Times	1040545	1024109	63720
Times	1088344	1029944	70000
Times	1051186	1036623	64879
Times	938508	1020066	58120
cov: 0.013045815059486956	mean: 1277.6	iteration: 14
algorithm 1
Times	24271709	1199863	117518
Times	9993265	1195629	81440
Times	4348861	1114868	90080
Times	2253410	1109268	109157
Times	1509580	1206623	85800
Times	1204824	1117459	66318
Times	1313463	1054147	58639
Times	1084383	1009619	54999
Times	1019024	1000460	54759
Times	1021547	1007669	55239
Times	1020387	1050544	61318
Times	1044148	1076624	66039
Times	1046226	1032346	54280
Times	1102386	1067580	65679
Times	1073585	1049943	62479
cov: 0.01620453478197611	mean: 1318.8	iteration: 14
