algorithm 3
Times	2610085	203160	168599
Times	638593	161916	163038
Times	489993	148677	158798
Times	405116	151437	158320
Times	393154	146999	146397
Times	409034	154957	161919
Times	369114	141677	145917
Times	387435	144159	148598
Times	395236	142877	154358
Times	374154	154800	146238
Times	365034	154959	145358
Times	381676	143438	155038
Times	374635	143998	154760
Times	384755	144238	145279
Times	362834	145078	145717
Times	361836	156877	145037
Times	376874	152958	148518
Times	415474	151718	146439
Times	380515	145639	145557
Times	379235	145878	145237
Times	376515	146157	145798
Times	370834	145118	145439
cov: 0.018493668849207154	mean: 5875.6	iteration: 21
algorithm 3
Times	2547526	183039	174479
Times	556832	159277	167997
Times	455354	148000	150678
Times	413514	149278	155238
Times	389994	148239	151437
Times	408754	154038	151518
Times	385874	144996	161398
Times	377554	148879	152718
Times	381754	144199	152319
Times	376394	144680	149839
Times	377954	144918	158239
Times	383517	145080	148158
Times	369754	156719	151318
Times	368155	155878	148678
Times	370834	146117	149478
Times	360477	148159	153237
Times	394754	152919	151158
Times	404194	152598	149118
Times	375797	146360	147876
Times	377035	146157	147838
Times	394196	146718	158039
Times	377555	147158	149718
cov: 0.01830014556521689	mean: 5911.4	iteration: 21
algorithm 3
Times	2515846	183079	162958
Times	635191	160159	171638
Times	474473	153358	157917
Times	489553	148158	154077
Times	388954	146199	148877
Times	427715	148677	148277
Times	419994	143557	153879
Times	376355	145837	148959
Times	379355	144079	146877
Times	391435	143358	161878
Times	372316	143438	146398
Times	369795	143557	145997
Times	387594	143278	156397
cov: 0.002218919030785674	mean: 5741.4	iteration: 12
algorithm 3
Times	2558725	192037	162437
Times	592872	161038	172197
Times	549033	148916	161879
Times	383434	147279	145757
Times	383914	147719	153198
Times	394034	152238	148118
Times	361995	143437	144717
Times	368155	145799	151396
Times	374116	144277	145719
Times	359595	142918	155159
Times	357074	143918	146079
Times	358594	143517	144998
Times	367674	151480	144638
Times	378034	143478	154439
Times	360074	146037	145479
Times	370195	144038	145358
Times	375756	151040	148359
Times	407994	149399	155119
Times	367434	156719	146238
Times	379115	144718	145917
Times	373956	144957	145758
Times	384154	144558	154759
Times	366354	144917	145678
Times	369475	156998	144598
Times	379596	144437	154198
Times	362597	145118	145237
Times	368275	144958	145598
Times	366314	154437	145958
Times	376554	145798	151319
Times	403434	155598	146559
cov: 0.02437224821820562	mean: 5808.4	iteration: 12
