algorithm 3
Times	3765789	295276	262316
Times	1600624	233554	233115
Times	1590057	234398	243236
Times	1636937	232076	235035
Times	1664977	243317	248956
Times	1628418	231558	237397
Times	1617741	246075	243397
Times	1760617	253398	237836
Times	1856256	251639	246036
Times	1687217	232679	244717
Times	1446180	232797	264355
Times	1353821	507471	272676
Times	1401259	212476	259837
Times	1508980	211595	268477
Times	1496900	208877	267557
Times	1078345	229398	243516
Times	759630	217195	248197
Times	797391	220915	250436
Times	741470	221999	254156
Times	547713	231758	250956
Times	487634	230117	244116
Times	502792	217997	245836
Times	507953	217198	254996
Times	520153	218596	253997
Times	436434	227797	240958
Times	508314	221878	299276
cov: 0.019722058027567154	mean: 5516.4	iteration: 25
algorithm 3
Times	4333703	299915	265917
Times	1756538	266318	251397
Times	1523299	233198	255556
Times	1576942	228717	227397
Times	1632738	229317	275997
Times	1621461	234675	241557
Times	1668459	227955	230478
Times	1652458	969905	256277
Times	3171835	269557	269717
Times	1773738	226595	236236
Times	1597498	210276	248316
Times	1387903	208797	247558
Times	1458861	214238	257957
Times	1454537	208439	240678
Times	1340023	212276	241997
cov: 0.011588681799215584	mean: 5269.2	iteration: 14
algorithm 3
Times	3992427	284876	271277
Times	2657127	232955	229117
Times	1536780	232639	236115
Times	1588498	231039	227157
Times	1613940	232477	235917
Times	1634138	230754	231637
Times	1610579	235796	229276
Times	1682497	246115	232717
Times	1806977	246436	257759
Times	1757698	231957	235796
Times	1673655	225718	234797
Times	1682095	216836	254878
Times	1371463	203596	250598
Times	1471381	208837	237237
Times	1308583	213876	244037
Times	1379661	207439	247556
Times	977989	210596	250237
cov: 0.01822032160942907	mean: 5220.8	iteration: 16
algorithm 3
Times	4010265	283637	290357
Times	1588737	240037	236516
Times	1530459	228075	235476
Times	1549899	227317	228798
Times	1593340	229719	231556
Times	1575299	227517	228558
Times	1577340	229199	229477
Times	1680175	241796	236357
Times	1752737	250198	241715
Times	1868216	228998	247117
Times	1693739	213478	244837
Times	1287020	212679	239836
Times	1588259	228436	248557
Times	1422823	202637	249198
Times	1226944	200918	233478
Times	1469861	211356	246757
Times	841750	212357	260197
Times	564912	217518	236877
Times	514233	209118	239957
Times	455594	233838	235716
Times	497312	231518	269676
Times	476953	232437	243237
Times	447553	216998	260476
Times	513273	217236	246437
Times	461553	224995	249876
Times	491874	215117	240118
Times	441394	212437	237557
Times	476995	213120	233996
Times	526633	216075	240837
Times	452633	212556	250957
cov: 0.007652901109059828	mean: 5345.8	iteration: 29
