algorithm 1
Times	43391742	106479	250717
Times	26458326	71440	153116
Times	11628086	63398	103958
Times	4290620	65878	64238
Times	4312062	56000	57759
Times	4318983	56720	62040
Times	4154265	57400	55398
Times	2183811	66199	78758
Times	1661499	57238	58240
Times	1602577	59720	90399
Times	1788935	66840	80799
Times	1625098	59239	56600
Times	1651739	59439	67640
Times	1562338	95959	60520
Times	1677178	67960	76960
Times	1563343	57239	56719
Times	1615620	59439	60040
Times	1554419	55320	54680
Times	1568179	57638	56838
Times	1585258	60920	62520
Times	1581458	62759	69839
Times	1573539	45959	53200
Times	1554497	45719	52600
Times	1560539	45719	52239
Times	1585139	45720	52879
Times	1547659	45959	52558
cov: 0.002735012378559939	mean: 1144.6	iteration: 25
algorithm 1
Times	42536308	76520	149078
Times	17116250	56160	89919
Times	7588499	57120	82559
Times	5170330	56240	57319
Times	4074946	57160	53400
Times	4277026	56400	63239
Times	4473540	55400	55119
Times	1988015	57039	58520
Times	1575941	55040	53679
Times	1627217	61439	56479
Times	1608376	55800	56280
Times	1604857	66559	58040
Times	1596777	54960	53800
Times	1644058	57920	54040
Times	1713339	82440	61959
Times	1582540	57318	54199
Times	1577778	56920	56080
Times	1606857	56039	56120
Times	1700296	59599	58999
Times	1566819	58319	57560
Times	1688618	62877	66000
Times	1597820	60159	61599
Times	1615299	63679	58280
Times	1591657	67800	71559
Times	1743138	59959	61238
Times	1571179	55240	49919
Times	1567659	61160	68279
Times	1569139	48358	48159
Times	1563140	45879	47560
Times	1532819	49921	54400
cov: 0.023655775264442368	mean: 1440.2	iteration: 19
algorithm 1
Times	41940038	76119	205479
Times	13162743	59998	101759
Times	8776285	57999	87518
Times	4781897	58159	58199
Times	4788976	55439	58438
Times	4874735	62999	66719
Times	3583712	56039	56038
Times	1594340	58518	78999
Times	1656896	56158	57160
Times	1582217	68599	54119
Times	1609937	59400	62279
Times	1598619	59919	71238
Times	1590739	55160	61040
Times	1584739	54960	61399
Times	1591058	54999	69679
Times	1587018	56960	59319
Times	1549779	60439	59320
Times	1564422	55319	55758
Times	1593416	69079	60480
Times	1608900	56200	60839
Times	1571458	56519	59239
Times	1604459	54719	57879
Times	1890935	56120	57638
Times	1585101	61279	78639
Times	1679977	61959	87479
Times	1558419	48000	50959
Times	1549978	46600	47960
Times	1563539	52239	64719
Times	1564101	47719	66000
Times	1558017	50520	53078
cov: 0.03773493521556479	mean: 1409.6	iteration: 15
algorithm 1
Times	42020958	86879	156039
Times	13203345	56680	92277
Times	10888576	55960	81159
Times	4260945	56000	56718
Times	4175625	61440	60160
Times	4209304	57038	68240
Times	4114026	55040	54799
Times	1928575	55518	57440
Times	1613139	55718	61760
Times	1578817	57360	57718
Times	1568260	58280	65680
Times	1548339	54199	53358
Times	1606578	55399	64040
Times	1588260	68758	72599
Times	1578100	56760	66598
Times	1823255	55000	60440
Times	1577739	56759	56840
Times	1624135	56158	58878
Times	1739015	56278	58040
cov: 0.012673456047014718	mean: 1404.2	iteration: 18
