algorithm 1
Times	53768911	1215868	271597
Times	13999327	1137063	70279
Times	13488455	1113585	67960
Times	4138864	1119906	77278
Times	4040424	1128583	54839
Times	3993866	1208540	87879
Times	4037423	1011507	53080
Times	4004424	1024187	61640
Times	4022545	1030468	53960
Times	4009303	1035068	54318
Times	4019188	995097	52079
Times	4011627	1038031	53759
Times	4051185	1074742	65199
Times	4076781	761833	56560
Times	4029143	778227	53119
Times	4038383	784350	60720
Times	4035986	887115	126399
Times	4195102	803272	89759
Times	4138064	751427	54919
Times	4010144	793151	54240
Times	4012787	764226	58078
Times	4039864	767948	60519
Times	4360861	774110	55680
cov: 0.019806492204650333	mean: 962.2	iteration: 22
algorithm 1
Times	50883387	1238184	211277
Times	14383125	1187900	78760
Times	13675092	1128629	74839
Times	5270048	1127425	90719
Times	4058666	1130070	57760
Times	4023947	1213789	89159
Times	4020463	997948	54918
Times	4034788	1005829	52319
Times	3996788	1001306	53199
Times	4010386	1000670	52079
Times	4026505	1001748	55960
Times	4060146	1092547	79280
Times	4047306	1081111	76000
Times	4058985	767667	60838
Times	4034903	773872	70959
Times	4512376	762349	80198
Times	4068223	776107	55720
Times	4054944	794912	54280
cov: 0.016057326823709993	mean: 968.2	iteration: 17
algorithm 1
Times	50425354	1319144	215318
Times	13655573	1162861	70680
Times	13551975	1099623	74520
Times	4101903	1114466	115879
Times	4022585	1118181	58039
Times	4012464	1218826	99078
Times	4067346	1015626	60919
Times	4003184	1001790	51120
Times	4030066	1004146	51639
Times	4005346	997063	51319
Times	4021146	996866	51799
Times	4038547	1095063	74639
Times	4118303	1075986	67398
Times	4060305	785909	58999
Times	4083384	787383	74918
Times	4098943	775268	85119
Times	4235902	770028	64078
Times	4084747	775822	80478
cov: 0.009677422669931036	mean: 973.2	iteration: 17
algorithm 1
Times	50343875	1222824	207677
Times	13790813	1154105	81959
Times	13849093	1105135	95439
Times	4106984	1135864	62358
Times	4029705	1130946	65119
Times	4039547	1187265	87119
Times	4067346	1014069	61959
Times	4036946	1002110	53918
Times	4045785	1004464	51840
Times	4009186	1012269	52640
Times	4049461	982228	59200
Times	4060546	1052899	69360
Times	4084063	1071860	62238
Times	4072224	785349	59801
Times	4081226	796630	69680
Times	4073148	774669	82398
Times	4074066	788591	87559
Times	4067583	753030	54919
Times	4033906	756148	52799
Times	4048224	799272	87198
Times	4132385	782787	78758
Times	4230943	800949	75438
Times	4300058	775910	60158
Times	4098865	784748	76319
cov: 0.014182035354802659	mean: 985.4	iteration: 23
