algorithm 3
Times	3538990	27099620	260637
Times	742509	11055245	285035
Times	585391	7488445	281716
Times	575751	7279614	325834
Times	549912	7338580	288795
Times	491032	7296252	313676
Times	551072	7445026	318635
Times	536472	7455055	281716
Times	777869	7661848	280716
Times	552713	7572896	326195
Times	623271	7522057	277356
Times	564073	7054780	282798
Times	473553	6672877	221518
Times	462592	6722750	234796
Times	465278	6785460	223316
Times	477352	6666150	217837
Times	471914	6665428	221277
cov: 0.007726645251609108	mean: 957.2	iteration: 16
algorithm 3
Times	4247101	27170768	284599
Times	608111	11194703	267996
Times	546752	7371617	256117
Times	540232	7316014	350194
Times	499592	7344382	320517
Times	481992	7346136	266716
Times	524353	7361147	292796
Times	477193	7414783	323795
Times	688270	7501530	314915
Times	430516	7472294	266077
Times	567393	7570532	231197
Times	535031	7197535	253077
Times	466473	6587088	236716
Times	466959	6575433	233437
Times	470474	6783985	295076
Times	478798	6563595	228918
Times	457435	6579225	218916
cov: 0.014275912765324911	mean: 945.0	iteration: 16
algorithm 3
Times	3605189	26905669	259878
Times	584232	10872277	236319
Times	553593	7376139	236840
Times	549872	7302774	244716
Times	469995	7285379	233156
Times	509033	7323299	240879
Times	480992	7305370	242477
Times	506754	7302930	234517
Times	539792	7397050	231596
Times	468794	7509533	272077
Times	523794	7452369	248676
Times	506193	6955189	258238
Times	486236	6573717	233438
Times	483712	6603051	236276
Times	476072	6572555	243997
Times	484232	6566290	240478
Times	484512	6567501	243756
cov: 0.0023082925243482536	mean: 939.2	iteration: 16
algorithm 3
Times	4293103	27911177	271118
Times	590551	11132358	250398
Times	679471	7426377	249357
Times	565594	7306525	275397
Times	585073	7419499	320276
Times	535873	7726165	281155
Times	510274	7353179	308557
Times	523351	7358298	343275
Times	562753	7788531	288838
Times	507355	7503187	294156
Times	603150	7887075	279636
Times	564992	7012912	272276
Times	477196	6557594	247758
Times	482276	6593631	244876
Times	467272	6571590	246317
Times	456112	6669887	297596
Times	475312	6595629	242837
cov: 0.00656255559157462	mean: 941.8	iteration: 16
