algorithm 3
Times	8703281	22828606	332077
Times	4888170	11085754	325877
Times	4470379	8825079	342676
Times	694471	8578299	292796
Times	683951	8777748	323995
Times	560711	8871954	327874
Times	647672	8751766	315475
Times	618152	8837453	326474
Times	585114	8723393	298635
Times	698310	9047602	315595
Times	557835	8670196	293117
Times	651591	8744291	323475
Times	577591	7722467	311195
Times	1571660	7721507	299236
Times	1553018	7806276	295276
Times	1599458	7767824	298836
Times	623431	7715572	299355
cov: 0.0048133146099822765	mean: 967.8	iteration: 16
algorithm 3
Times	8957118	22763698	304516
Times	4839213	11365976	332154
Times	4705735	8971087	281998
Times	684711	8677443	318515
Times	619111	8761952	350075
Times	638351	8768688	324474
Times	631150	8813798	401074
Times	592913	8765196	310275
Times	754909	8965131	334478
Times	603792	9120545	351075
Times	674990	8903586	339997
Times	629951	8455655	349995
Times	615791	8042050	354955
Times	1731695	7771496	324915
Times	1616456	7841335	336115
Times	1678055	7844493	347475
Times	859749	8070191	340835
cov: 0.01679228997977786	mean: 988.8	iteration: 16
algorithm 3
Times	8823796	22888884	306076
Times	4467220	11272023	329594
Times	4779657	8929914	289755
Times	659952	8701639	318555
Times	569672	8738206	333354
Times	607431	8658641	315677
Times	618031	8783470	325876
Times	617151	8831397	331117
Times	644431	8974944	361755
Times	576631	8520557	308036
Times	572952	7740056	306715
Times	636471	8004038	324034
Times	578432	7647338	289756
Times	1592897	7632776	280236
Times	1543500	7653018	290156
Times	1592179	7726009	281356
Times	618433	7637731	278076
cov: 0.004868651629954899	mean: 956.8	iteration: 16
algorithm 3
Times	8757923	23065517	311637
Times	4518096	11256592	330675
Times	4746696	9142524	380754
Times	591434	8724916	319595
Times	559632	8690963	357195
Times	606711	8674060	306436
Times	609712	8789706	316755
Times	582234	8738964	291437
Times	641390	8862564	298436
Times	616511	9072238	366396
Times	630832	8880587	327357
Times	619869	8459402	354155
Times	629672	8094975	423714
Times	1668014	7808452	387995
Times	1581696	7769609	317355
Times	1619255	8065727	352754
Times	716791	7897174	314675
cov: 0.01840207714407112	mean: 990.6	iteration: 16
