algorithm 3
Times	3788707	25846004	327035
Times	1251902	11238113	374996
Times	1261024	8591917	332634
Times	1247743	8411790	273156
Times	1249863	8470010	283915
Times	1356581	8404020	281876
Times	1238261	8509093	325277
Times	1240944	8970651	373635
Times	1337619	8654427	346795
Times	1302981	8846837	405074
Times	1289062	10768930	346995
Times	1300822	7801886	309355
Times	1385982	7803741	335755
Times	452635	7643551	291036
Times	433393	7604771	292235
Times	494832	7552682	281596
cov: 0.015015420629551069	mean: 959.8	iteration: 15
algorithm 3
Times	3791868	26149802	330914
Times	1239023	11202661	281956
Times	1243862	8632513	377394
Times	1229063	8830633	286836
Times	1302622	10266856	324077
Times	1374821	8452760	310235
Times	1373940	8589885	322715
Times	1339102	8849272	342035
Times	1386142	8664429	344155
Times	1236623	8140516	279516
Times	1247182	7521139	261636
Times	1290543	7715728	291436
Times	1403262	7776256	296036
Times	496151	7506609	258876
Times	439594	7537240	266196
cov: 0.01646221962242505	mean: 951.2	iteration: 14
algorithm 3
Times	3727027	25473445	303119
Times	1533899	11687919	355595
Times	1304222	8412640	283036
Times	1292464	8358113	279717
Times	1297583	8353470	282797
Times	1296825	8348733	277955
Times	1300064	8623426	353836
Times	1314543	9324307	310196
Times	1303061	8880744	299315
Times	1317700	8572914	320515
Times	1241544	8131326	305755
Times	1310463	7712773	336516
Times	1393143	7712295	316478
Times	452472	7461538	294277
Times	407512	7562778	337078
Times	414596	7481846	311476
cov: 0.016222106011845674	mean: 948.0	iteration: 15
algorithm 3
Times	3918147	25713854	359115
Times	1277863	11125208	286555
Times	1230144	8552513	299636
Times	1403101	8485856	305435
Times	1294061	8436043	290597
Times	1295541	11411520	304075
Times	1284063	8521624	351595
Times	1239543	9110817	317075
Times	1261703	9685121	320355
Times	1254302	8667611	311917
Times	1279463	8605559	364514
Times	1349020	8116097	328436
Times	1437900	8125493	312837
Times	511034	7577026	326715
Times	462836	7593777	312396
Times	435393	7628783	289836
Times	451035	7644698	296796
Times	448512	7697251	305757
cov: 0.006135204161650627	mean: 953.2	iteration: 17
