algorithm 1
Times	19013183	121880	154399
Times	10996413	100717	133317
Times	3868386	109199	125918
Times	3964589	109119	125796
Times	2164573	102360	125317
Times	2213328	107079	134438
Times	2044173	107558	145157
Times	1495821	105800	179997
Times	689268	105039	116757
cov: 0.01937602758271842	mean: 1507.6	iteration: 8
algorithm 1
Times	18111195	126359	156638
Times	11842163	98759	125801
Times	4019865	101760	131799
Times	2236046	108276	130078
Times	2231771	101757	128799
Times	2264167	117159	149319
Times	1926852	128077	146480
Times	1243626	101200	115760
Times	633429	101719	115279
Times	639988	101719	115920
Times	685909	106158	116038
Times	658469	103559	122999
cov: 0.019834628612637073	mean: 1469.2	iteration: 11
algorithm 1
Times	16859215	119399	157199
Times	14051369	105197	125238
Times	3676469	105358	137277
Times	6741312	108560	151398
Times	2195211	106078	124800
Times	2199490	110598	137397
Times	1933535	108039	148918
Times	1447660	114478	133359
Times	1254345	104679	115959
Times	644310	104718	115239
Times	650194	104717	115118
Times	676513	107439	116358
Times	671630	123238	119319
Times	654069	104759	117878
Times	677228	105959	118197
Times	673910	113117	120398
Times	663231	103118	120278
Times	659148	103160	113839
Times	646191	109038	114518
Times	642272	103439	113639
Times	676433	104038	116756
Times	677351	110557	116399
Times	686306	108237	122879
Times	675195	104838	117278
Times	671627	110039	117077
Times	694671	99919	114037
Times	667469	100120	114160
Times	662469	101959	148118
Times	740471	96278	102238
Times	664150	96798	103758
cov: 0.024148329861342153	mean: 1493.2	iteration: 20
algorithm 1
Times	16797697	119399	156878
Times	11098053	103479	127118
Times	3686552	104240	132518
Times	2556208	112679	138037
Times	2239330	110519	141637
Times	2283889	108839	138678
Times	2074692	110438	155878
Times	1668816	103597	119999
Times	649189	107998	116759
Times	649428	102000	114958
Times	650475	102440	116159
Times	666268	103798	126318
Times	663667	102679	115920
Times	668227	102160	117439
cov: 0.006765822059749112	mean: 1465.4	iteration: 13
