algorithm 3
Times	4090461	528631	389635
Times	2558127	573156	398796
Times	2015976	490231	384035
Times	2061934	488677	365437
Times	2052615	492235	372154
Times	2054455	506074	363394
Times	2074810	494553	362437
Times	2037976	523152	366594
Times	1798136	460914	361835
Times	1658936	473037	378514
Times	1727179	495795	389152
Times	1127143	486351	384115
Times	828430	473874	367157
Times	656591	467832	374434
Times	647191	481155	365916
Times	639271	462956	388236
Times	667511	354274	375276
Times	661391	209639	370475
Times	674706	161074	365517
Times	660355	160917	363115
Times	647268	159757	370715
Times	653273	159994	361956
Times	648792	159637	363515
cov: 0.004296791392784475	mean: 2465.2	iteration: 22
algorithm 3
Times	4102461	530392	383396
Times	2466327	538511	369315
Times	1994255	480712	374954
Times	2095728	486115	367835
Times	2117487	492593	378234
Times	2096491	496994	360556
Times	2122533	491393	359795
Times	2094131	526273	397715
Times	1891256	461194	364676
Times	1751937	463314	358475
Times	1776576	487592	368314
Times	1181465	496273	397315
Times	688110	490553	364595
Times	670270	467156	364036
Times	634270	463395	361355
Times	639192	446040	371715
Times	641591	207476	372356
Times	669791	160918	372716
Times	666509	166841	359634
Times	668351	161079	357515
Times	638589	161077	358354
Times	645909	160718	357475
cov: 0.016215256339530176	mean: 2493.8	iteration: 21
algorithm 3
Times	4220982	536953	382676
Times	2714044	563311	373834
Times	2039211	481117	384595
Times	2055415	525994	370834
Times	2101054	512513	365276
Times	2054934	507677	387435
Times	2107890	511712	396954
Times	2051092	541113	383392
Times	1788818	465954	380314
Times	1713177	492273	379035
Times	1800819	482875	369954
Times	966106	2655489	411714
Times	670590	466316	376354
Times	652432	466792	376677
Times	644631	472713	363234
Times	640710	467036	376436
Times	690431	351231	381635
Times	679909	197556	380355
Times	676433	167120	372395
Times	652110	158435	365716
Times	642757	158995	366276
Times	649951	158477	374636
Times	648193	159557	366395
Times	655712	160677	376555
cov: 0.005711775931443263	mean: 2449.2	iteration: 23
algorithm 3
Times	4121065	518510	375875
Times	2460848	547994	368557
Times	1994812	487594	369275
Times	2062215	485432	366475
Times	2012213	491357	367595
Times	2012611	495835	381116
Times	2026409	502196	381755
Times	2017773	523871	363555
Times	1778816	458994	358955
Times	1648737	462915	375714
Times	1668740	492393	375435
Times	1056025	492072	371795
Times	699032	470112	366395
Times	650632	463235	371874
Times	633309	462754	368274
Times	651713	487036	375436
Times	650392	190674	378714
Times	669951	158078	369675
Times	691112	157039	369915
Times	660792	155433	361796
Times	646989	155398	361515
Times	652076	156196	367595
cov: 0.007186873011550533	mean: 2406.0	iteration: 21
