algorithm 3
Times	4713217	188637	197436
Times	3200594	148678	177436
Times	2635366	155399	168918
Times	2611486	148478	168878
Times	2614805	147478	169238
Times	2617563	183358	185117
Times	2390648	141638	181999
Times	1727018	146517	174796
Times	1023347	140357	184317
Times	1198504	137037	169637
Times	1202903	137077	169238
Times	1203625	136280	171080
Times	806109	135560	168118
cov: 0.013406640568349405	mean: 4574.8	iteration: 12
algorithm 3
Times	4675378	189518	185515
Times	3535152	150277	178837
Times	2502287	149238	170798
Times	2475924	150399	172718
Times	2466288	150158	171559
Times	2447248	181998	175277
Times	2248848	143399	178397
Times	1732976	139557	187998
Times	1054828	144557	186238
Times	1273981	152835	175198
Times	1188425	149440	172398
Times	1201982	148318	171158
Times	1037424	136279	172118
Times	380155	136599	171197
Times	380954	135958	171837
Times	384356	148997	172079
Times	409636	135839	179158
Times	399515	136637	171239
Times	388355	136199	171318
Times	373076	136560	185998
Times	375435	146318	172438
Times	371515	137360	171797
Times	370354	136239	171158
Times	369835	145840	173519
Times	394154	136399	171477
Times	389113	137077	179078
Times	372315	137919	173197
Times	381514	141278	183239
Times	446874	145078	173596
Times	438713	144799	171758
cov: 0.029478205791261806	mean: 4619.0	iteration: 25
algorithm 3
Times	4865738	194357	192397
Times	3367393	161478	197757
Times	2507805	149277	174679
Times	2461726	157759	175117
Times	2487286	157678	173838
Times	2467086	194437	196436
Times	2246251	135719	172838
Times	1918654	142199	177278
Times	1173345	143400	180757
Times	1289263	151280	176318
Times	1280822	141118	177277
Times	1265101	138118	184998
Times	1015827	136277	173398
Times	374394	135597	174197
Times	379955	138279	180158
cov: 0.015582448888898336	mean: 4595.2	iteration: 14
algorithm 3
Times	4769614	193757	194597
Times	3491352	157238	176718
Times	2611283	153758	184038
Times	2580165	153838	176518
Times	2560447	160997	176158
Times	2571205	181275	209399
Times	2321088	139832	177518
Times	631752	143037	183918
Times	490631	144757	177838
Times	768710	136999	176718
Times	734071	142198	178278
Times	742270	135918	177198
Times	728352	135078	177118
Times	747430	140437	193756
Times	779748	135795	178958
Times	787268	147958	184958
Times	877389	140358	186638
Times	776829	141516	181518
Times	745309	135677	175598
Times	696391	136080	177397
Times	394995	149597	178278
Times	391915	136157	200038
Times	368716	147198	177878
Times	381674	136158	198478
Times	384074	140560	180318
Times	380474	137038	178477
Times	378715	136560	177676
Times	378194	137839	181357
cov: 0.012748125450541135	mean: 4587.2	iteration: 27
